MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotFrontage_was_missing,MasVnrArea_was_missing,BsmtQual_was_missing,BsmtCond_was_missing,BsmtExposure_was_missing,BsmtFinType1_was_missing,BsmtFinType2_was_missing,Electrical_was_missing,FireplaceQu_was_missing,GarageType_was_missing,GarageYrBlt_was_missing,GarageFinish_was_missing,GarageQual_was_missing,GarageCond_was_missing,TotalBsmtSF_log,1stFlrSF_log,LotArea_log,GrLivArea_log,LotFrontage_log,BsmtUnfSF_log,GarageArea_log,MasVnrArea_nonzero,BsmtFinSF1_nonzero,BsmtFinSF2_nonzero,2ndFlrSF_nonzero,LowQualFinSF_nonzero,BsmtFullBath_nonzero,BsmtHalfBath_nonzero,HalfBath_nonzero,Fireplaces_nonzero,WoodDeckSF_nonzero,OpenPorchSF_nonzero,EnclosedPorch_nonzero,3SsnPorch_nonzero,ScreenPorch_nonzero,PoolArea_nonzero,MiscVal_nonzero,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,HouseAge,YearsSinceRemod,Remodeled,TotalArea,HasLotFrontage,LogGrLivArea,LogTotalArea,LogLotArea,QualArea,SalePrice
60,74.0,8834,4,3,9,5,2004,2005,216.0,4,3,5,3,1,6,1170.0,1,0.0,292,1462,5,5,1462,762.0,0.0,2224,1.0,0.0,2,1.0,4,1,5,10,7,1.0,4,2004.0,3,738,3,3,3,184.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462.0,7.288244401020124,9.086476384753796,7.707512194600341,74.0,292.0,738.0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,4,1,6648.0,1,7.707512194600341,8.802221746402456,9.086476384753796,20016,350000
85,88.0,11782,3,3,5,7,1961,1995,0.0,3,3,3,3,3,5,899.0,1,0.0,210,1109,3,5,1155,0.0,0.0,1155,1.0,0.0,1,0.0,3,1,4,6,5,0.0,4,1987.0,2,576,3,3,3,192.0,0.0,0.0,0.0,0.0,0.0,400.0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1109.0,7.052721049232323,9.37441309371334,7.052721049232323,88.0,210.0,576.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,49,15,1,3995.0,1,7.052721049232323,8.293049139768444,9.37441309371334,5775,148000
20,70.0,7000,3,3,5,8,1978,2005,90.0,4,4,3,3,1,5,646.0,1,0.0,218,864,5,5,864,0.0,0.0,864,1.0,0.0,1,0.0,3,1,3,6,7,0.0,4,1978.0,1,336,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0,864.0,6.762729506931879,8.853808274977197,6.762729506931879,70.0,218.0,336.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,31,4,1,2928.0,1,6.762729506931879,7.982416346827733,8.853808274977197,4320,136500
20,60.0,7024,4,3,5,5,2005,2006,0.0,3,3,5,4,1,5,980.0,1,0.0,110,1090,4,5,1090,0.0,0.0,1090,1.0,0.0,1,1.0,2,1,3,5,7,0.0,4,2005.0,2,450,3,3,3,0.0,49.0,0.0,0.0,0.0,0.0,0.0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1090.0,6.994849985833071,8.857230494201946,6.994849985833071,60.0,110.0,450.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,3720.0,1,6.994849985833071,8.221747728346623,8.857230494201946,5450,157000
50,44.0,13758,3,3,7,5,1990,1991,117.0,4,4,4,3,2,2,902.0,1,0.0,254,1156,5,5,1187,530.0,0.0,1717,0.0,0.0,2,1.0,3,1,4,7,7,1.0,3,1990.0,2,400,3,3,3,168.0,36.0,0.0,0.0,0.0,0.0,0.0,4,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156.0,7.080026499922591,9.529448434427817,7.4489161025442,44.0,254.0,400.0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,16,1,4990.0,1,7.4489161025442,8.515391569469609,9.529448434427817,12019,187500
60,65.0,9636,3,3,6,5,1992,1993,0.0,3,3,4,3,1,1,0.0,1,0.0,808,808,4,5,808,785.0,0.0,1593,0.0,0.0,2,1.0,3,1,3,7,7,1.0,3,1993.0,2,389,3,3,3,342.0,40.0,0.0,0.0,0.0,0.0,0.0,12,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808.0,6.695798917058491,9.173365135851288,7.374001859350161,65.0,808.0,389.0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,16,1,4383.0,1,7.374001859350161,8.385716828627851,9.173365135851288,9558,178000
75,60.0,6204,4,3,4,5,1912,1950,0.0,4,3,3,2,1,1,0.0,1,0.0,795,795,3,5,954,795.0,481.0,2230,1.0,0.0,1,0.0,5,1,3,10,7,0.0,4,1997.0,1,440,3,4,3,0.0,188.0,0.0,0.0,0.0,0.0,0.0,3,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,795.0,6.86171134048073,8.733110697638708,7.7102051944325325,60.0,795.0,440.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,94,56,1,5214.0,1,7.7102051944325325,8.559294367434873,8.733110697638708,8920,118500
20,65.0,7150,4,3,5,5,1967,1967,60.0,3,3,3,3,1,4,432.0,1,0.0,460,892,3,5,892,0.0,0.0,892,0.0,0.0,1,0.0,3,1,3,5,7,0.0,4,1967.0,1,288,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,892.0,6.794586580876499,8.875007486048396,6.794586580876499,65.0,460.0,288.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,42,0,2964.0,1,6.794586580876499,7.994632311431825,8.875007486048396,4460,100000
120,50.0,5119,3,3,9,5,1999,2000,60.0,4,3,5,3,3,6,1238.0,1,0.0,460,1698,5,5,1709,0.0,0.0,1709,1.0,0.0,2,0.0,2,1,4,5,7,1.0,3,1999.0,2,506,3,3,3,97.0,65.0,0.0,0.0,0.0,0.0,0.0,1,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698.0,7.444248649496705,8.540909718033554,7.444248649496705,50.0,460.0,506.0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,5622.0,1,7.444248649496705,8.634620608292202,8.540909718033554,15381,328900
90,70.0,8393,4,3,5,5,1959,2005,122.0,3,3,3,3,1,2,528.0,1,0.0,1098,1626,5,5,1712,0.0,0.0,1712,0.0,0.0,2,0.0,4,2,3,8,7,0.0,4,2005.0,2,588,3,3,3,272.0,54.0,0.0,0.0,0.0,0.0,0.0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1626.0,7.44600149832412,9.035272443893536,7.44600149832412,70.0,1098.0,588.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47,1,1,5638.0,1,7.44600149832412,8.637462023807181,9.035272443893536,8560,145000
50,59.0,16466,3,3,5,7,1955,1955,0.0,3,4,3,3,1,1,0.0,1,0.0,816,816,3,5,872,521.0,0.0,1393,0.0,0.0,1,1.0,3,1,3,8,7,0.0,4,1955.0,1,300,3,3,3,121.0,0.0,0.0,0.0,265.0,0.0,0.0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,816.0,6.771935555839602,9.709113657218,7.2399325913204695,59.0,816.0,300.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,53,53,0,3902.0,1,7.2399325913204695,8.269500767180615,9.709113657218,6965,135500
20,95.0,15865,3,2,8,6,1970,1970,0.0,4,4,3,4,4,5,351.0,3,823.0,1043,2217,5,5,2217,0.0,0.0,2217,1.0,0.0,2,0.0,4,1,4,8,7,1.0,3,1970.0,2,621,3,3,3,81.0,207.0,0.0,0.0,224.0,0.0,0.0,10,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217.0,7.704361167910313,9.671933733861948,7.704361167910313,95.0,1043.0,621.0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,37,37,0,7272.0,1,7.704361167910313,8.89192414015454,9.671933733861948,17736,268000
20,128.0,12160,4,3,6,4,1953,1953,90.0,3,3,3,3,1,4,1024.0,1,0.0,481,1505,5,5,1505,0.0,0.0,1505,1.0,0.0,1,0.0,2,1,3,6,7,1.0,3,1953.0,2,505,3,3,3,0.0,0.0,0.0,162.0,0.0,0.0,0.0,2,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505.0,7.317212408359839,9.405989388981,7.317212408359839,128.0,481.0,505.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56,56,0,5020.0,1,7.317212408359839,8.521384396034705,9.405989388981,9030,149500
50,60.0,8064,4,3,5,7,1949,2006,0.0,3,4,3,3,2,1,0.0,1,0.0,672,672,5,5,672,252.0,0.0,924,0.0,0.0,1,0.0,3,1,3,6,7,1.0,1,2003.0,2,576,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.0,6.511745329644728,8.99528899055931,6.829793737512425,60.0,672.0,576.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,58,1,1,3096.0,1,6.829793737512425,8.038189179973203,8.99528899055931,4620,122900
60,70.0,11184,4,3,6,5,1978,1978,92.0,3,3,3,3,1,2,226.0,3,500.0,192,918,4,5,918,765.0,0.0,1683,0.0,0.0,2,1.0,3,1,3,7,7,1.0,3,1978.0,2,440,3,3,3,243.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.0,6.823286122355687,9.32232887392423,7.428927194802272,70.0,192.0,440.0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,31,0,4724.0,1,7.428927194802272,8.460622839927844,9.32232887392423,10098,172500
20,70.0,8414,4,3,6,8,1963,2003,0.0,3,3,3,3,1,6,663.0,1,0.0,396,1059,3,5,1068,0.0,0.0,1068,0.0,1.0,1,0.0,3,1,3,6,7,0.0,4,1963.0,1,264,3,3,3,192.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1059.0,6.974478911025045,9.037771106624906,6.974478911025045,70.0,396.0,264.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,43,3,1,3459.0,1,6.974478911025045,8.14902386805177,9.037771106624906,6408,154500
20,71.0,13284,4,3,5,5,1954,1954,0.0,3,3,4,3,2,4,1064.0,1,0.0,319,1383,3,5,1383,0.0,0.0,1383,1.0,0.0,1,0.0,3,1,3,6,7,1.0,4,1954.0,1,354,3,3,3,511.0,116.0,0.0,0.0,0.0,0.0,0.0,6,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.0,7.232733136177615,9.494390858193913,7.232733136177615,71.0,319.0,354.0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,54,54,0,4503.0,1,7.232733136177615,8.412721169819527,9.494390858193913,6915,165000
90,64.0,7018,4,3,5,5,1979,1979,0.0,3,3,3,3,1,1,0.0,1,0.0,0,0,3,5,1535,0.0,0.0,1535,0.0,0.0,2,0.0,4,2,3,8,7,0.0,4,1979.0,2,400,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.0,7.336936913707618,8.856376036730422,7.336936913707618,64.0,0.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,30,30,0,3470.0,1,7.336936913707618,8.152198015861787,8.856376036730422,7675,118858
60,71.0,7056,4,3,6,5,1963,1963,415.0,3,3,3,3,1,4,400.0,1,0.0,380,780,3,5,983,813.0,0.0,1796,1.0,0.0,1,1.0,4,1,3,8,7,1.0,3,1963.0,2,483,3,3,3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.0,6.891625897052253,8.86177531100083,7.493873886783559,71.0,380.0,483.0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45,45,0,4855.0,1,7.493873886783559,8.487970332739334,8.86177531100083,10776,140000
30,50.0,8765,4,3,4,6,1936,1950,0.0,3,3,3,3,1,5,285.0,1,0.0,666,951,5,5,951,0.0,0.0,951,0.0,0.0,1,0.0,2,1,3,6,7,0.0,4,1936.0,1,327,3,3,3,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,951.0,6.858565034791365,9.078635880978755,6.858565034791365,50.0,666.0,327.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70,56,1,3180.0,1,6.858565034791365,8.064950891749143,9.078635880978755,3804,106500
